timestamp,timestamp,meter_reading
2016-01-01 00:00:00,2016-01-01 00:00:00,127.638
2016-01-01 01:00:00,2016-01-01 01:00:00,127.638
2016-01-01 02:00:00,2016-01-01 02:00:00,128.063
2016-01-01 03:00:00,2016-01-01 03:00:00,126.045
2016-01-01 04:00:00,2016-01-01 04:00:00,123.278
2016-01-01 05:00:00,2016-01-01 05:00:00,122.899
2016-01-01 06:00:00,2016-01-01 06:00:00,123.469
2016-01-01 07:00:00,2016-01-01 07:00:00,121.944
2016-01-01 08:00:00,2016-01-01 08:00:00,128.034
2016-01-01 09:00:00,2016-01-01 09:00:00,128.636
2016-01-01 10:00:00,2016-01-01 10:00:00,124.452
2016-01-01 11:00:00,2016-01-01 11:00:00,116.51
2016-01-01 12:00:00,2016-01-01 12:00:00,110.072
2016-01-01 13:00:00,2016-01-01 13:00:00,99.22
2016-01-01 14:00:00,2016-01-01 14:00:00,96.69
2016-01-01 15:00:00,2016-01-01 15:00:00,101.693
2016-01-01 16:00:00,2016-01-01 16:00:00,110.31
2016-01-01 17:00:00,2016-01-01 17:00:00,119.784
2016-01-01 18:00:00,2016-01-01 18:00:00,117.779
2016-01-01 19:00:00,2016-01-01 19:00:00,124.631
2016-01-01 20:00:00,2016-01-01 20:00:00,123.325
2016-01-01 21:00:00,2016-01-01 21:00:00,125.27
2016-01-01 22:00:00,2016-01-01 22:00:00,128.647
2016-01-01 23:00:00,2016-01-01 23:00:00,119.454
2016-01-02 00:00:00,2016-01-02 00:00:00,119.532
2016-01-02 01:00:00,2016-01-02 01:00:00,119.371
2016-01-02 02:00:00,2016-01-02 02:00:00,119.528
2016-01-02 03:00:00,2016-01-02 03:00:00,120.598
2016-01-02 04:00:00,2016-01-02 04:00:00,119.766
2016-01-02 05:00:00,2016-01-02 05:00:00,116.644
2016-01-02 06:00:00,2016-01-02 06:00:00,119.234
2016-01-02 07:00:00,2016-01-02 07:00:00,123.103
2016-01-02 08:00:00,2016-01-02 08:00:00,128.067
2016-01-02 09:00:00,2016-01-02 09:00:00,123.034
2016-01-02 10:00:00,2016-01-02 10:00:00,119.181
2016-01-02 11:00:00,2016-01-02 11:00:00,111.046
2016-01-02 12:00:00,2016-01-02 12:00:00,103.912
2016-01-02 13:00:00,2016-01-02 13:00:00,99.487
2016-01-02 14:00:00,2016-01-02 14:00:00,101.183
2016-01-02 15:00:00,2016-01-02 15:00:00,102.992
2016-01-02 16:00:00,2016-01-02 16:00:00,111.779
2016-01-02 17:00:00,2016-01-02 17:00:00,121.527
2016-01-02 18:00:00,2016-01-02 18:00:00,122.353
2016-01-02 19:00:00,2016-01-02 19:00:00,124.516
2016-01-02 20:00:00,2016-01-02 20:00:00,126.181
2016-01-02 21:00:00,2016-01-02 21:00:00,124.639
2016-01-02 22:00:00,2016-01-02 22:00:00,131.331
2016-01-02 23:00:00,2016-01-02 23:00:00,129.921
2016-01-03 00:00:00,2016-01-03 00:00:00,121.402
2016-01-03 01:00:00,2016-01-03 01:00:00,113.599
2016-01-03 02:00:00,2016-01-03 02:00:00,122.937
2016-01-03 03:00:00,2016-01-03 03:00:00,115.62
2016-01-03 04:00:00,2016-01-03 04:00:00,111.819
2016-01-03 05:00:00,2016-01-03 05:00:00,113.922
2016-01-03 06:00:00,2016-01-03 06:00:00,113.438
2016-01-03 07:00:00,2016-01-03 07:00:00,113.546
2016-01-03 08:00:00,2016-01-03 08:00:00,113.872
2016-01-03 09:00:00,2016-01-03 09:00:00,113.422
2016-01-03 10:00:00,2016-01-03 10:00:00,105.98
2016-01-03 11:00:00,2016-01-03 11:00:00,105.357
2016-01-03 12:00:00,2016-01-03 12:00:00,106.41
2016-01-03 13:00:00,2016-01-03 13:00:00,112.042
2016-01-03 14:00:00,2016-01-03 14:00:00,114.399
2016-01-03 15:00:00,2016-01-03 15:00:00,117.554
2016-01-03 16:00:00,2016-01-03 16:00:00,114.294
2016-01-03 17:00:00,2016-01-03 17:00:00,123.451
2016-01-03 18:00:00,2016-01-03 18:00:00,119.94
2016-01-03 19:00:00,2016-01-03 19:00:00,117.677
2016-01-03 20:00:00,2016-01-03 20:00:00,119.454
2016-01-03 21:00:00,2016-01-03 21:00:00,118.444
2016-01-03 22:00:00,2016-01-03 22:00:00,119.653
2016-01-03 23:00:00,2016-01-03 23:00:00,114.929
2016-01-04 00:00:00,2016-01-04 00:00:00,117.996
2016-01-04 01:00:00,2016-01-04 01:00:00,118.118
2016-01-04 02:00:00,2016-01-04 02:00:00,115.7
2016-01-04 03:00:00,2016-01-04 03:00:00,119.687
2016-01-04 04:00:00,2016-01-04 04:00:00,121.333
2016-01-04 05:00:00,2016-01-04 05:00:00,119.082
2016-01-04 06:00:00,2016-01-04 06:00:00,123.547
2016-01-04 07:00:00,2016-01-04 07:00:00,122.346
2016-01-04 08:00:00,2016-01-04 08:00:00,134.229
2016-01-04 09:00:00,2016-01-04 09:00:00,131.207
2016-01-04 10:00:00,2016-01-04 10:00:00,114.701
2016-01-04 11:00:00,2016-01-04 11:00:00,109.075
2016-01-04 12:00:00,2016-01-04 12:00:00,103.301
2016-01-04 13:00:00,2016-01-04 13:00:00,95.06
2016-01-04 14:00:00,2016-01-04 14:00:00,95.425
2016-01-04 15:00:00,2016-01-04 15:00:00,98.293
2016-01-04 16:00:00,2016-01-04 16:00:00,109.345
2016-01-04 17:00:00,2016-01-04 17:00:00,123.749
2016-01-04 18:00:00,2016-01-04 18:00:00,127.311
2016-01-04 19:00:00,2016-01-04 19:00:00,127.96
2016-01-04 20:00:00,2016-01-04 20:00:00,122.786
2016-01-04 21:00:00,2016-01-04 21:00:00,121.648
2016-01-04 22:00:00,2016-01-04 22:00:00,121.101
2016-01-04 23:00:00,2016-01-04 23:00:00,121.104
2016-01-05 00:00:00,2016-01-05 00:00:00,118.243
2016-01-05 01:00:00,2016-01-05 01:00:00,116.193
2016-01-05 02:00:00,2016-01-05 02:00:00,114.562
2016-01-05 03:00:00,2016-01-05 03:00:00,116.426
2016-01-05 04:00:00,2016-01-05 04:00:00,115.014
2016-01-05 05:00:00,2016-01-05 05:00:00,112.665
2016-01-05 06:00:00,2016-01-05 06:00:00,115.535
2016-01-05 07:00:00,2016-01-05 07:00:00,117.105
2016-01-05 08:00:00,2016-01-05 08:00:00,130.856
2016-01-05 09:00:00,2016-01-05 09:00:00,127.369
2016-01-05 10:00:00,2016-01-05 10:00:00,118.766
2016-01-05 11:00:00,2016-01-05 11:00:00,109.417
2016-01-05 12:00:00,2016-01-05 12:00:00,104.023
2016-01-05 13:00:00,2016-01-05 13:00:00,99.43
2016-01-05 14:00:00,2016-01-05 14:00:00,100.54
2016-01-05 15:00:00,2016-01-05 15:00:00,103.479
2016-01-05 16:00:00,2016-01-05 16:00:00,108.923
2016-01-05 17:00:00,2016-01-05 17:00:00,118.244
2016-01-05 18:00:00,2016-01-05 18:00:00,123.296
2016-01-05 19:00:00,2016-01-05 19:00:00,121.101
2016-01-05 20:00:00,2016-01-05 20:00:00,112.921
2016-01-05 21:00:00,2016-01-05 21:00:00,114.985
2016-01-05 22:00:00,2016-01-05 22:00:00,115.803
2016-01-05 23:00:00,2016-01-05 23:00:00,108.96
2016-01-06 00:00:00,2016-01-06 00:00:00,112.835
2016-01-06 01:00:00,2016-01-06 01:00:00,110.601
2016-01-06 02:00:00,2016-01-06 02:00:00,110.384
2016-01-06 03:00:00,2016-01-06 03:00:00,109.756
2016-01-06 04:00:00,2016-01-06 04:00:00,110.551
2016-01-06 05:00:00,2016-01-06 05:00:00,112.356
2016-01-06 06:00:00,2016-01-06 06:00:00,112.079
2016-01-06 07:00:00,2016-01-06 07:00:00,114.706
2016-01-06 08:00:00,2016-01-06 08:00:00,119.375
2016-01-06 09:00:00,2016-01-06 09:00:00,114.411
2016-01-06 10:00:00,2016-01-06 10:00:00,108.426
2016-01-06 11:00:00,2016-01-06 11:00:00,103.602
2016-01-06 12:00:00,2016-01-06 12:00:00,100.734
2016-01-06 13:00:00,2016-01-06 13:00:00,105.395
2016-01-06 14:00:00,2016-01-06 14:00:00,106.858
2016-01-06 15:00:00,2016-01-06 15:00:00,105.905
2016-01-06 16:00:00,2016-01-06 16:00:00,106.393
2016-01-06 17:00:00,2016-01-06 17:00:00,109.498
2016-01-06 18:00:00,2016-01-06 18:00:00,110.264
2016-01-06 19:00:00,2016-01-06 19:00:00,109.603
2016-01-06 20:00:00,2016-01-06 20:00:00,106.973
2016-01-06 21:00:00,2016-01-06 21:00:00,106.619
2016-01-06 22:00:00,2016-01-06 22:00:00,108.516
2016-01-06 23:00:00,2016-01-06 23:00:00,103.986
2016-01-07 00:00:00,2016-01-07 00:00:00,103.426
2016-01-07 01:00:00,2016-01-07 01:00:00,102.369
2016-01-07 02:00:00,2016-01-07 02:00:00,100.057
2016-01-07 03:00:00,2016-01-07 03:00:00,104.046
2016-01-07 04:00:00,2016-01-07 04:00:00,92.227
2016-01-07 05:00:00,2016-01-07 05:00:00,99.617
2016-01-07 06:00:00,2016-01-07 06:00:00,100.231
2016-01-07 07:00:00,2016-01-07 07:00:00,105.013
2016-01-07 08:00:00,2016-01-07 08:00:00,110.416
2016-01-07 09:00:00,2016-01-07 09:00:00,113.43
2016-01-07 10:00:00,2016-01-07 10:00:00,96.24
2016-01-07 11:00:00,2016-01-07 11:00:00,88.911
2016-01-07 12:00:00,2016-01-07 12:00:00,92.47
2016-01-07 13:00:00,2016-01-07 13:00:00,99.415
2016-01-07 14:00:00,2016-01-07 14:00:00,95.792
2016-01-07 15:00:00,2016-01-07 15:00:00,99.889
2016-01-07 16:00:00,2016-01-07 16:00:00,100.127
2016-01-07 17:00:00,2016-01-07 17:00:00,103.283
2016-01-07 18:00:00,2016-01-07 18:00:00,105.983
2016-01-07 19:00:00,2016-01-07 19:00:00,106.961
2016-01-07 20:00:00,2016-01-07 20:00:00,103.798
2016-01-07 21:00:00,2016-01-07 21:00:00,99.497
2016-01-07 22:00:00,2016-01-07 22:00:00,93.071
2016-01-07 23:00:00,2016-01-07 23:00:00,96.668
2016-01-08 00:00:00,2016-01-08 00:00:00,96.557
2016-01-08 01:00:00,2016-01-08 01:00:00,89.453
2016-01-08 02:00:00,2016-01-08 02:00:00,98.344
2016-01-08 03:00:00,2016-01-08 03:00:00,99.114
2016-01-08 04:00:00,2016-01-08 04:00:00,93.125
2016-01-08 05:00:00,2016-01-08 05:00:00,104.128
2016-01-08 06:00:00,2016-01-08 06:00:00,102.736
2016-01-08 07:00:00,2016-01-08 07:00:00,97.531
2016-01-08 08:00:00,2016-01-08 08:00:00,108.937
2016-01-08 09:00:00,2016-01-08 09:00:00,114.104
2016-01-08 10:00:00,2016-01-08 10:00:00,95.493
2016-01-08 11:00:00,2016-01-08 11:00:00,87.179
2016-01-08 12:00:00,2016-01-08 12:00:00,91.504
2016-01-08 13:00:00,2016-01-08 13:00:00,87.278
2016-01-08 14:00:00,2016-01-08 14:00:00,95.585
2016-01-08 15:00:00,2016-01-08 15:00:00,104.151
2016-01-08 16:00:00,2016-01-08 16:00:00,107.151
2016-01-08 17:00:00,2016-01-08 17:00:00,115.268
2016-01-08 18:00:00,2016-01-08 18:00:00,116.404
2016-01-08 19:00:00,2016-01-08 19:00:00,116.508
2016-01-08 20:00:00,2016-01-08 20:00:00,118.205
2016-01-08 21:00:00,2016-01-08 21:00:00,118.595
2016-01-08 22:00:00,2016-01-08 22:00:00,119.721
2016-01-08 23:00:00,2016-01-08 23:00:00,119.249
2016-01-09 00:00:00,2016-01-09 00:00:00,111.539
2016-01-09 01:00:00,2016-01-09 01:00:00,112.497
2016-01-09 02:00:00,2016-01-09 02:00:00,115.305
2016-01-09 03:00:00,2016-01-09 03:00:00,115.485
2016-01-09 04:00:00,2016-01-09 04:00:00,122.165
2016-01-09 05:00:00,2016-01-09 05:00:00,129.823
2016-01-09 06:00:00,2016-01-09 06:00:00,126.688
2016-01-09 07:00:00,2016-01-09 07:00:00,137.113
2016-01-09 08:00:00,2016-01-09 08:00:00,142.64
2016-01-09 09:00:00,2016-01-09 09:00:00,140.602
2016-01-09 10:00:00,2016-01-09 10:00:00,138.573
2016-01-09 11:00:00,2016-01-09 11:00:00,137.424
2016-01-09 12:00:00,2016-01-09 12:00:00,148.816
2016-01-09 13:00:00,2016-01-09 13:00:00,140.368
2016-01-09 14:00:00,2016-01-09 14:00:00,149.053
2016-01-09 15:00:00,2016-01-09 15:00:00,148.478
2016-01-09 16:00:00,2016-01-09 16:00:00,159.297
2016-01-09 17:00:00,2016-01-09 17:00:00,165.941
2016-01-09 18:00:00,2016-01-09 18:00:00,166.49
2016-01-09 19:00:00,2016-01-09 19:00:00,177.956
2016-01-09 20:00:00,2016-01-09 20:00:00,171.144
2016-01-09 21:00:00,2016-01-09 21:00:00,179.043
2016-01-09 22:00:00,2016-01-09 22:00:00,176.453
2016-01-09 23:00:00,2016-01-09 23:00:00,173.771
2016-01-10 00:00:00,2016-01-10 00:00:00,169.178
2016-01-10 01:00:00,2016-01-10 01:00:00,169.24
2016-01-10 02:00:00,2016-01-10 02:00:00,174.438
2016-01-10 03:00:00,2016-01-10 03:00:00,168.979
2016-01-10 04:00:00,2016-01-10 04:00:00,172.933
2016-01-10 05:00:00,2016-01-10 05:00:00,172.007
2016-01-10 06:00:00,2016-01-10 06:00:00,178.295
2016-01-10 07:00:00,2016-01-10 07:00:00,178.753
2016-01-10 08:00:00,2016-01-10 08:00:00,177.436
2016-01-10 09:00:00,2016-01-10 09:00:00,176.985
2016-01-10 10:00:00,2016-01-10 10:00:00,173.577
2016-01-10 11:00:00,2016-01-10 11:00:00,154.98
2016-01-10 12:00:00,2016-01-10 12:00:00,142.558
2016-01-10 13:00:00,2016-01-10 13:00:00,155.785
2016-01-10 14:00:00,2016-01-10 14:00:00,163.307
2016-01-10 15:00:00,2016-01-10 15:00:00,161.43
2016-01-10 16:00:00,2016-01-10 16:00:00,171.745
2016-01-10 17:00:00,2016-01-10 17:00:00,177.497
2016-01-10 18:00:00,2016-01-10 18:00:00,180.064
2016-01-10 19:00:00,2016-01-10 19:00:00,174.674
2016-01-10 20:00:00,2016-01-10 20:00:00,173.972
2016-01-10 21:00:00,2016-01-10 21:00:00,176.033
2016-01-10 22:00:00,2016-01-10 22:00:00,175.067
2016-01-10 23:00:00,2016-01-10 23:00:00,172.562
2016-01-11 00:00:00,2016-01-11 00:00:00,172.516
2016-01-11 01:00:00,2016-01-11 01:00:00,171.432
2016-01-11 02:00:00,2016-01-11 02:00:00,170.81
2016-01-11 03:00:00,2016-01-11 03:00:00,168.91
2016-01-11 04:00:00,2016-01-11 04:00:00,172.871
2016-01-11 05:00:00,2016-01-11 05:00:00,168.112
2016-01-11 06:00:00,2016-01-11 06:00:00,171.968
2016-01-11 07:00:00,2016-01-11 07:00:00,174.732
2016-01-11 08:00:00,2016-01-11 08:00:00,178.056
2016-01-11 09:00:00,2016-01-11 09:00:00,177.54
2016-01-11 10:00:00,2016-01-11 10:00:00,169.236
2016-01-11 11:00:00,2016-01-11 11:00:00,151.784
2016-01-11 12:00:00,2016-01-11 12:00:00,144.432
2016-01-11 13:00:00,2016-01-11 13:00:00,141.589
2016-01-11 14:00:00,2016-01-11 14:00:00,159.199
2016-01-11 15:00:00,2016-01-11 15:00:00,157.781
2016-01-11 16:00:00,2016-01-11 16:00:00,160.854
2016-01-11 17:00:00,2016-01-11 17:00:00,174.838
2016-01-11 18:00:00,2016-01-11 18:00:00,174.967
2016-01-11 19:00:00,2016-01-11 19:00:00,174.987
2016-01-11 20:00:00,2016-01-11 20:00:00,169.626
2016-01-11 21:00:00,2016-01-11 21:00:00,171.501
2016-01-11 22:00:00,2016-01-11 22:00:00,163.781
2016-01-11 23:00:00,2016-01-11 23:00:00,160.284
2016-01-12 00:00:00,2016-01-12 00:00:00,168.831
2016-01-12 01:00:00,2016-01-12 01:00:00,166.586
2016-01-12 02:00:00,2016-01-12 02:00:00,169.834
2016-01-12 03:00:00,2016-01-12 03:00:00,166.33
2016-01-12 04:00:00,2016-01-12 04:00:00,171.787
2016-01-12 05:00:00,2016-01-12 05:00:00,169.165
2016-01-12 06:00:00,2016-01-12 06:00:00,173.708
2016-01-12 07:00:00,2016-01-12 07:00:00,174.842
2016-01-12 08:00:00,2016-01-12 08:00:00,180.193
2016-01-12 09:00:00,2016-01-12 09:00:00,181.502
2016-01-12 10:00:00,2016-01-12 10:00:00,176.812
2016-01-12 11:00:00,2016-01-12 11:00:00,153.914
2016-01-12 12:00:00,2016-01-12 12:00:00,149.226
2016-01-12 13:00:00,2016-01-12 13:00:00,157.22
2016-01-12 14:00:00,2016-01-12 14:00:00,160.45
2016-01-12 15:00:00,2016-01-12 15:00:00,159.598
2016-01-12 16:00:00,2016-01-12 16:00:00,169.405
2016-01-12 17:00:00,2016-01-12 17:00:00,178.277
2016-01-12 18:00:00,2016-01-12 18:00:00,180.147
2016-01-12 19:00:00,2016-01-12 19:00:00,177.613
2016-01-12 20:00:00,2016-01-12 20:00:00,178.785
2016-01-12 21:00:00,2016-01-12 21:00:00,178.053
2016-01-12 22:00:00,2016-01-12 22:00:00,173.607
2016-01-12 23:00:00,2016-01-12 23:00:00,176.015
2016-01-13 00:00:00,2016-01-13 00:00:00,175.881
2016-01-13 01:00:00,2016-01-13 01:00:00,171.193
2016-01-13 02:00:00,2016-01-13 02:00:00,169.407
2016-01-13 03:00:00,2016-01-13 03:00:00,173.344
2016-01-13 04:00:00,2016-01-13 04:00:00,174.113
2016-01-13 05:00:00,2016-01-13 05:00:00,168.01
2016-01-13 06:00:00,2016-01-13 06:00:00,170.206
2016-01-13 07:00:00,2016-01-13 07:00:00,172.423
2016-01-13 08:00:00,2016-01-13 08:00:00,172.995
2016-01-13 09:00:00,2016-01-13 09:00:00,176.499
2016-01-13 10:00:00,2016-01-13 10:00:00,167.097
2016-01-13 11:00:00,2016-01-13 11:00:00,151.95
2016-01-13 12:00:00,2016-01-13 12:00:00,146.525
2016-01-13 13:00:00,2016-01-13 13:00:00,140.263
