timestamp,timestamp,meter_reading
2016-01-01 00:00:00,2016-01-01 00:00:00,73.0335
2016-01-01 01:00:00,2016-01-01 01:00:00,72.9427
2016-01-01 02:00:00,2016-01-01 02:00:00,72.9035
2016-01-01 03:00:00,2016-01-01 03:00:00,72.719
2016-01-01 04:00:00,2016-01-01 04:00:00,71.435
2016-01-01 05:00:00,2016-01-01 05:00:00,73.1585
2016-01-01 06:00:00,2016-01-01 06:00:00,74.0545
2016-01-01 07:00:00,2016-01-01 07:00:00,72.1883
2016-01-01 08:00:00,2016-01-01 08:00:00,71.1127
2016-01-01 09:00:00,2016-01-01 09:00:00,70.4955
2016-01-01 10:00:00,2016-01-01 10:00:00,69.5782
2016-01-01 11:00:00,2016-01-01 11:00:00,69.5737
2016-01-01 12:00:00,2016-01-01 12:00:00,69.7232
2016-01-01 13:00:00,2016-01-01 13:00:00,70.034
2016-01-01 14:00:00,2016-01-01 14:00:00,70.1832
2016-01-01 15:00:00,2016-01-01 15:00:00,69.4928
2016-01-01 16:00:00,2016-01-01 16:00:00,70.4045
2016-01-01 17:00:00,2016-01-01 17:00:00,72.2198
2016-01-01 18:00:00,2016-01-01 18:00:00,72.3013
2016-01-01 19:00:00,2016-01-01 19:00:00,72.11
2016-01-01 20:00:00,2016-01-01 20:00:00,72.3085
2016-01-01 21:00:00,2016-01-01 21:00:00,72.9367
2016-01-01 22:00:00,2016-01-01 22:00:00,72.708
2016-01-01 23:00:00,2016-01-01 23:00:00,73.1187
2016-01-02 00:00:00,2016-01-02 00:00:00,73.6865
2016-01-02 01:00:00,2016-01-02 01:00:00,73.0717
2016-01-02 02:00:00,2016-01-02 02:00:00,73.3278
2016-01-02 03:00:00,2016-01-02 03:00:00,73.312
2016-01-02 04:00:00,2016-01-02 04:00:00,73.0205
2016-01-02 05:00:00,2016-01-02 05:00:00,73.001
2016-01-02 06:00:00,2016-01-02 06:00:00,72.9942
2016-01-02 07:00:00,2016-01-02 07:00:00,72.0155
2016-01-02 08:00:00,2016-01-02 08:00:00,71.2693
2016-01-02 09:00:00,2016-01-02 09:00:00,70.8465
2016-01-02 10:00:00,2016-01-02 10:00:00,70.2572
2016-01-02 11:00:00,2016-01-02 11:00:00,70.3133
2016-01-02 12:00:00,2016-01-02 12:00:00,69.4248
2016-01-02 13:00:00,2016-01-02 13:00:00,70.4783
2016-01-02 14:00:00,2016-01-02 14:00:00,74.9772
2016-01-02 15:00:00,2016-01-02 15:00:00,72.8552
2016-01-02 16:00:00,2016-01-02 16:00:00,73.0678
2016-01-02 17:00:00,2016-01-02 17:00:00,74.2557
2016-01-02 18:00:00,2016-01-02 18:00:00,73.975
2016-01-02 19:00:00,2016-01-02 19:00:00,72.546
2016-01-02 20:00:00,2016-01-02 20:00:00,72.5438
2016-01-02 21:00:00,2016-01-02 21:00:00,72.5695
2016-01-02 22:00:00,2016-01-02 22:00:00,72.4955
2016-01-02 23:00:00,2016-01-02 23:00:00,72.7882
2016-01-03 00:00:00,2016-01-03 00:00:00,73.5172
2016-01-03 01:00:00,2016-01-03 01:00:00,72.9128
2016-01-03 02:00:00,2016-01-03 02:00:00,72.5572
2016-01-03 03:00:00,2016-01-03 03:00:00,73.5282
2016-01-03 04:00:00,2016-01-03 04:00:00,73.2482
2016-01-03 05:00:00,2016-01-03 05:00:00,72.9045
2016-01-03 06:00:00,2016-01-03 06:00:00,73.216
2016-01-03 07:00:00,2016-01-03 07:00:00,137.44
2016-01-03 08:00:00,2016-01-03 08:00:00,143.7012
2016-01-03 09:00:00,2016-01-03 09:00:00,144.2465
2016-01-03 10:00:00,2016-01-03 10:00:00,143.3538
2016-01-03 11:00:00,2016-01-03 11:00:00,142.7135
2016-01-03 12:00:00,2016-01-03 12:00:00,142.9102
2016-01-03 13:00:00,2016-01-03 13:00:00,142.4937
2016-01-03 14:00:00,2016-01-03 14:00:00,143.0032
2016-01-03 15:00:00,2016-01-03 15:00:00,143.1715
2016-01-03 16:00:00,2016-01-03 16:00:00,143.3622
2016-01-03 17:00:00,2016-01-03 17:00:00,145.7888
2016-01-03 18:00:00,2016-01-03 18:00:00,145.229
2016-01-03 19:00:00,2016-01-03 19:00:00,144.9885
2016-01-03 20:00:00,2016-01-03 20:00:00,145.199
2016-01-03 21:00:00,2016-01-03 21:00:00,145.1885
2016-01-03 22:00:00,2016-01-03 22:00:00,145.7805
2016-01-03 23:00:00,2016-01-03 23:00:00,145.5805
2016-01-04 00:00:00,2016-01-04 00:00:00,144.8763
