timestamp,timestamp,meter_reading
2017-01-03 07:00:00,2017-01-03 07:00:00,5540.8491
2017-01-03 09:00:00,2017-01-03 09:00:00,254.6778
2017-01-03 10:00:00,2017-01-03 10:00:00,251.2589
2017-01-03 11:00:00,2017-01-03 11:00:00,266.4522
2017-01-03 12:00:00,2017-01-03 12:00:00,270.2878
2017-01-03 13:00:00,2017-01-03 13:00:00,265.8833
2017-01-03 14:00:00,2017-01-03 14:00:00,252.3578
2017-01-03 15:00:00,2017-01-03 15:00:00,263.9356
2017-01-03 16:00:00,2017-01-03 16:00:00,265.0589
2017-01-03 17:00:00,2017-01-03 17:00:00,259.1267
2017-01-03 18:00:00,2017-01-03 18:00:00,254.8578
2017-01-03 19:00:00,2017-01-03 19:00:00,251.6778
2017-01-03 20:00:00,2017-01-03 20:00:00,253.1278
2017-01-03 21:00:00,2017-01-03 21:00:00,249.54
2017-01-03 22:00:00,2017-01-03 22:00:00,257.6033
2017-01-03 23:00:00,2017-01-03 23:00:00,250.4844
2017-01-04 00:00:00,2017-01-04 00:00:00,244.6511
2017-01-04 01:00:00,2017-01-04 01:00:00,240.2767
2017-01-04 02:00:00,2017-01-04 02:00:00,244.8433
2017-01-04 03:00:00,2017-01-04 03:00:00,244.6267
2017-01-04 04:00:00,2017-01-04 04:00:00,238.3178
2017-01-04 05:00:00,2017-01-04 05:00:00,239.0778
2017-01-04 06:00:00,2017-01-04 06:00:00,246.4722
2017-01-04 07:00:00,2017-01-04 07:00:00,230.8256
2017-01-04 08:00:00,2017-01-04 08:00:00,234.55
2017-01-04 09:00:00,2017-01-04 09:00:00,266.8433
2017-01-04 10:00:00,2017-01-04 10:00:00,287.3644
2017-01-04 11:00:00,2017-01-04 11:00:00,287.7911
2017-01-04 12:00:00,2017-01-04 12:00:00,290.1656
2017-01-04 13:00:00,2017-01-04 13:00:00,289.1278
2017-01-04 14:00:00,2017-01-04 14:00:00,288.32
2017-01-04 15:00:00,2017-01-04 15:00:00,287.1989
2017-01-04 16:00:00,2017-01-04 16:00:00,289.2067
2017-01-04 17:00:00,2017-01-04 17:00:00,286.9644
2017-01-04 18:00:00,2017-01-04 18:00:00,278.1778
2017-01-04 19:00:00,2017-01-04 19:00:00,271.5333
2017-01-04 20:00:00,2017-01-04 20:00:00,271.59
2017-01-04 21:00:00,2017-01-04 21:00:00,269.2789
2017-01-04 22:00:00,2017-01-04 22:00:00,266.1756
2017-01-04 23:00:00,2017-01-04 23:00:00,267.6722
2017-01-05 00:00:00,2017-01-05 00:00:00,267.8433
2017-01-05 01:00:00,2017-01-05 01:00:00,264.4389
2017-01-05 02:00:00,2017-01-05 02:00:00,262.6444
2017-01-05 03:00:00,2017-01-05 03:00:00,261.5256
2017-01-05 04:00:00,2017-01-05 04:00:00,261.3567
2017-01-05 05:00:00,2017-01-05 05:00:00,260.9011
2017-01-05 06:00:00,2017-01-05 06:00:00,261.3778
2017-01-05 07:00:00,2017-01-05 07:00:00,262.7389
2017-01-05 08:00:00,2017-01-05 08:00:00,264.5956
2017-01-05 09:00:00,2017-01-05 09:00:00,275.6456
2017-01-05 10:00:00,2017-01-05 10:00:00,288.8089
2017-01-05 11:00:00,2017-01-05 11:00:00,289.4744
2017-01-05 12:00:00,2017-01-05 12:00:00,295.0133
2017-01-05 13:00:00,2017-01-05 13:00:00,297.3489
2017-01-05 14:00:00,2017-01-05 14:00:00,298.2711
2017-01-05 15:00:00,2017-01-05 15:00:00,296.5944
2017-01-05 16:00:00,2017-01-05 16:00:00,294.99
2017-01-05 17:00:00,2017-01-05 17:00:00,290.85
2017-01-05 18:00:00,2017-01-05 18:00:00,283.71
2017-01-05 19:00:00,2017-01-05 19:00:00,277.6622
2017-01-05 20:00:00,2017-01-05 20:00:00,275.7133
2017-01-05 21:00:00,2017-01-05 21:00:00,275.8233
2017-01-05 22:00:00,2017-01-05 22:00:00,274.8789
2017-01-05 23:00:00,2017-01-05 23:00:00,273.0978
2017-01-06 00:00:00,2017-01-06 00:00:00,268.4778
2017-01-06 01:00:00,2017-01-06 01:00:00,264.6556
2017-01-06 02:00:00,2017-01-06 02:00:00,263.0733
2017-01-06 03:00:00,2017-01-06 03:00:00,261.99
2017-01-06 04:00:00,2017-01-06 04:00:00,262.0089
2017-01-06 05:00:00,2017-01-06 05:00:00,262.2522
2017-01-06 06:00:00,2017-01-06 06:00:00,263.9322
2017-01-06 07:00:00,2017-01-06 07:00:00,267.4689
2017-01-06 08:00:00,2017-01-06 08:00:00,273.8289
2017-01-06 09:00:00,2017-01-06 09:00:00,280.9022
2017-01-06 10:00:00,2017-01-06 10:00:00,292.8344
2017-01-06 11:00:00,2017-01-06 11:00:00,300.5967
2017-01-06 12:00:00,2017-01-06 12:00:00,300.7367
2017-01-06 13:00:00,2017-01-06 13:00:00,300.3956
2017-01-06 14:00:00,2017-01-06 14:00:00,303.3322
2017-01-06 15:00:00,2017-01-06 15:00:00,300.0044
2017-01-06 16:00:00,2017-01-06 16:00:00,298.2944
2017-01-06 17:00:00,2017-01-06 17:00:00,295.21
2017-01-06 18:00:00,2017-01-06 18:00:00,291.9922
2017-01-06 19:00:00,2017-01-06 19:00:00,278.04
2017-01-06 20:00:00,2017-01-06 20:00:00,272.1189
2017-01-06 21:00:00,2017-01-06 21:00:00,270.6378
2017-01-06 22:00:00,2017-01-06 22:00:00,278.75
2017-01-06 23:00:00,2017-01-06 23:00:00,273.2256
2017-01-07 00:00:00,2017-01-07 00:00:00,266.8067
2017-01-07 01:00:00,2017-01-07 01:00:00,267.4189
2017-01-07 02:00:00,2017-01-07 02:00:00,268.1544
2017-01-07 03:00:00,2017-01-07 03:00:00,269.5744
2017-01-07 04:00:00,2017-01-07 04:00:00,270.4056
2017-01-07 05:00:00,2017-01-07 05:00:00,270.16
2017-01-07 06:00:00,2017-01-07 06:00:00,268.8033
2017-01-07 07:00:00,2017-01-07 07:00:00,268.2878
2017-01-07 08:00:00,2017-01-07 08:00:00,267.6722
2017-01-07 09:00:00,2017-01-07 09:00:00,267.9989
