timestamp,timestamp,meter_reading
2016-01-01 00:00:00,2016-01-01 00:00:00,446.881
2016-01-01 01:00:00,2016-01-01 01:00:00,446.881
2016-01-01 02:00:00,2016-01-01 02:00:00,444.091
2016-01-01 03:00:00,2016-01-01 03:00:00,443.393
2016-01-01 04:00:00,2016-01-01 04:00:00,443.797
2016-01-01 05:00:00,2016-01-01 05:00:00,445.714
2016-01-01 06:00:00,2016-01-01 06:00:00,449.363
2016-01-01 07:00:00,2016-01-01 07:00:00,455.984
2016-01-01 08:00:00,2016-01-01 08:00:00,458.977
2016-01-01 09:00:00,2016-01-01 09:00:00,455.83
2016-01-01 10:00:00,2016-01-01 10:00:00,457.413
2016-01-01 11:00:00,2016-01-01 11:00:00,458.32
2016-01-01 12:00:00,2016-01-01 12:00:00,460.522
2016-01-01 13:00:00,2016-01-01 13:00:00,458.89
2016-01-01 14:00:00,2016-01-01 14:00:00,462.308
2016-01-01 15:00:00,2016-01-01 15:00:00,463.296
2016-01-01 16:00:00,2016-01-01 16:00:00,457.378
2016-01-01 17:00:00,2016-01-01 17:00:00,447.941
2016-01-01 18:00:00,2016-01-01 18:00:00,447.735
2016-01-01 19:00:00,2016-01-01 19:00:00,446.669
2016-01-01 20:00:00,2016-01-01 20:00:00,446.195
2016-01-01 21:00:00,2016-01-01 21:00:00,443.026
2016-01-01 22:00:00,2016-01-01 22:00:00,446.927
2016-01-01 23:00:00,2016-01-01 23:00:00,445.718
2016-01-02 00:00:00,2016-01-02 00:00:00,447.574
2016-01-02 01:00:00,2016-01-02 01:00:00,443.791
2016-01-02 02:00:00,2016-01-02 02:00:00,442.339
2016-01-02 03:00:00,2016-01-02 03:00:00,441.789
2016-01-02 04:00:00,2016-01-02 04:00:00,443.418
2016-01-02 05:00:00,2016-01-02 05:00:00,443.54
2016-01-02 06:00:00,2016-01-02 06:00:00,447.254
2016-01-02 07:00:00,2016-01-02 07:00:00,452.726
2016-01-02 08:00:00,2016-01-02 08:00:00,451.324
2016-01-02 09:00:00,2016-01-02 09:00:00,448.166
2016-01-02 10:00:00,2016-01-02 10:00:00,448.215
2016-01-02 11:00:00,2016-01-02 11:00:00,452.082
2016-01-02 12:00:00,2016-01-02 12:00:00,454.436
2016-01-02 13:00:00,2016-01-02 13:00:00,456.158
2016-01-02 14:00:00,2016-01-02 14:00:00,454.501
2016-01-02 15:00:00,2016-01-02 15:00:00,457.119
2016-01-02 16:00:00,2016-01-02 16:00:00,457.114
2016-01-02 17:00:00,2016-01-02 17:00:00,448.255
2016-01-02 18:00:00,2016-01-02 18:00:00,449.496
2016-01-02 19:00:00,2016-01-02 19:00:00,448.4
2016-01-02 20:00:00,2016-01-02 20:00:00,442.816
2016-01-02 21:00:00,2016-01-02 21:00:00,441.595
2016-01-02 22:00:00,2016-01-02 22:00:00,440.314
2016-01-02 23:00:00,2016-01-02 23:00:00,444.155
2016-01-03 00:00:00,2016-01-03 00:00:00,443.189
2016-01-03 01:00:00,2016-01-03 01:00:00,442.637
2016-01-03 02:00:00,2016-01-03 02:00:00,442.424
2016-01-03 03:00:00,2016-01-03 03:00:00,441.542
2016-01-03 04:00:00,2016-01-03 04:00:00,441.335
2016-01-03 05:00:00,2016-01-03 05:00:00,443.674
2016-01-03 06:00:00,2016-01-03 06:00:00,445.748
2016-01-03 07:00:00,2016-01-03 07:00:00,451.33
2016-01-03 08:00:00,2016-01-03 08:00:00,451.424
2016-01-03 09:00:00,2016-01-03 09:00:00,447.823
2016-01-03 10:00:00,2016-01-03 10:00:00,445.088
2016-01-03 11:00:00,2016-01-03 11:00:00,448.279
2016-01-03 12:00:00,2016-01-03 12:00:00,452.264
2016-01-03 13:00:00,2016-01-03 13:00:00,451.798
2016-01-03 14:00:00,2016-01-03 14:00:00,449.773
2016-01-03 15:00:00,2016-01-03 15:00:00,449.494
2016-01-03 16:00:00,2016-01-03 16:00:00,450.314
2016-01-03 17:00:00,2016-01-03 17:00:00,446.965
2016-01-03 18:00:00,2016-01-03 18:00:00,452.005
2016-01-03 19:00:00,2016-01-03 19:00:00,446.968
2016-01-03 20:00:00,2016-01-03 20:00:00,446.998
2016-01-03 21:00:00,2016-01-03 21:00:00,443.235
2016-01-03 22:00:00,2016-01-03 22:00:00,443.328
2016-01-03 23:00:00,2016-01-03 23:00:00,446.105
2016-01-04 00:00:00,2016-01-04 00:00:00,446.231
2016-01-04 01:00:00,2016-01-04 01:00:00,444.889
2016-01-04 02:00:00,2016-01-04 02:00:00,446.583
2016-01-04 03:00:00,2016-01-04 03:00:00,444.136
2016-01-04 04:00:00,2016-01-04 04:00:00,447.38
2016-01-04 05:00:00,2016-01-04 05:00:00,448.071
2016-01-04 06:00:00,2016-01-04 06:00:00,452.484
2016-01-04 07:00:00,2016-01-04 07:00:00,463.497
2016-01-04 08:00:00,2016-01-04 08:00:00,469.776
2016-01-04 09:00:00,2016-01-04 09:00:00,480.691
2016-01-04 10:00:00,2016-01-04 10:00:00,501.117
2016-01-04 11:00:00,2016-01-04 11:00:00,513.782
2016-01-04 12:00:00,2016-01-04 12:00:00,526.484
2016-01-04 13:00:00,2016-01-04 13:00:00,526.07
2016-01-04 14:00:00,2016-01-04 14:00:00,523.154
2016-01-04 15:00:00,2016-01-04 15:00:00,519.067
2016-01-04 16:00:00,2016-01-04 16:00:00,497.351
2016-01-04 17:00:00,2016-01-04 17:00:00,482.777
2016-01-04 18:00:00,2016-01-04 18:00:00,476.499
2016-01-04 19:00:00,2016-01-04 19:00:00,464.425
2016-01-04 20:00:00,2016-01-04 20:00:00,457.106
2016-01-04 21:00:00,2016-01-04 21:00:00,449.874
2016-01-04 22:00:00,2016-01-04 22:00:00,451.635
2016-01-04 23:00:00,2016-01-04 23:00:00,452.43
2016-01-05 00:00:00,2016-01-05 00:00:00,448.688
2016-01-05 01:00:00,2016-01-05 01:00:00,446.441
2016-01-05 02:00:00,2016-01-05 02:00:00,448.716
2016-01-05 03:00:00,2016-01-05 03:00:00,447.687
2016-01-05 04:00:00,2016-01-05 04:00:00,448.42
2016-01-05 05:00:00,2016-01-05 05:00:00,451.014
2016-01-05 06:00:00,2016-01-05 06:00:00,453.091
2016-01-05 07:00:00,2016-01-05 07:00:00,463.826
2016-01-05 08:00:00,2016-01-05 08:00:00,475.314
2016-01-05 09:00:00,2016-01-05 09:00:00,482.868
2016-01-05 10:00:00,2016-01-05 10:00:00,508.315
2016-01-05 11:00:00,2016-01-05 11:00:00,522.182
2016-01-05 12:00:00,2016-01-05 12:00:00,533.318
2016-01-05 13:00:00,2016-01-05 13:00:00,529.794
2016-01-05 14:00:00,2016-01-05 14:00:00,528.761
2016-01-05 15:00:00,2016-01-05 15:00:00,526.509
2016-01-05 16:00:00,2016-01-05 16:00:00,510.378
2016-01-05 17:00:00,2016-01-05 17:00:00,493.656
2016-01-05 18:00:00,2016-01-05 18:00:00,486.567
2016-01-05 19:00:00,2016-01-05 19:00:00,477.057
2016-01-05 20:00:00,2016-01-05 20:00:00,465.089
2016-01-05 21:00:00,2016-01-05 21:00:00,459.471
2016-01-05 22:00:00,2016-01-05 22:00:00,457.147
2016-01-05 23:00:00,2016-01-05 23:00:00,456.072
2016-01-06 00:00:00,2016-01-06 00:00:00,456.035
2016-01-06 01:00:00,2016-01-06 01:00:00,451.644
2016-01-06 02:00:00,2016-01-06 02:00:00,453.701
2016-01-06 03:00:00,2016-01-06 03:00:00,455.858
2016-01-06 04:00:00,2016-01-06 04:00:00,453.354
2016-01-06 05:00:00,2016-01-06 05:00:00,455.376
2016-01-06 06:00:00,2016-01-06 06:00:00,459.03
2016-01-06 07:00:00,2016-01-06 07:00:00,473.728
2016-01-06 08:00:00,2016-01-06 08:00:00,483.168
2016-01-06 09:00:00,2016-01-06 09:00:00,492.726
2016-01-06 10:00:00,2016-01-06 10:00:00,511.491
2016-01-06 11:00:00,2016-01-06 11:00:00,524.606
2016-01-06 12:00:00,2016-01-06 12:00:00,527.609
2016-01-06 13:00:00,2016-01-06 13:00:00,524.132
2016-01-06 14:00:00,2016-01-06 14:00:00,528.598
2016-01-06 15:00:00,2016-01-06 15:00:00,530.205
2016-01-06 16:00:00,2016-01-06 16:00:00,512.973
2016-01-06 17:00:00,2016-01-06 17:00:00,496.593
2016-01-06 18:00:00,2016-01-06 18:00:00,482.658
2016-01-06 19:00:00,2016-01-06 19:00:00,469.73
2016-01-06 20:00:00,2016-01-06 20:00:00,462.499
2016-01-06 21:00:00,2016-01-06 21:00:00,457.061
2016-01-06 22:00:00,2016-01-06 22:00:00,455.711
2016-01-06 23:00:00,2016-01-06 23:00:00,457.176
2016-01-07 00:00:00,2016-01-07 00:00:00,455.378
2016-01-07 01:00:00,2016-01-07 01:00:00,449.975
2016-01-07 02:00:00,2016-01-07 02:00:00,450.397
2016-01-07 03:00:00,2016-01-07 03:00:00,451.316
2016-01-07 04:00:00,2016-01-07 04:00:00,452.588
2016-01-07 05:00:00,2016-01-07 05:00:00,452.779
2016-01-07 06:00:00,2016-01-07 06:00:00,457.483
2016-01-07 07:00:00,2016-01-07 07:00:00,469.57
2016-01-07 08:00:00,2016-01-07 08:00:00,478.124
2016-01-07 09:00:00,2016-01-07 09:00:00,493.909
2016-01-07 10:00:00,2016-01-07 10:00:00,507.347
2016-01-07 11:00:00,2016-01-07 11:00:00,517.969
2016-01-07 12:00:00,2016-01-07 12:00:00,538.068
2016-01-07 13:00:00,2016-01-07 13:00:00,537.548
2016-01-07 14:00:00,2016-01-07 14:00:00,538.183
2016-01-07 15:00:00,2016-01-07 15:00:00,531.796
2016-01-07 16:00:00,2016-01-07 16:00:00,519.007
2016-01-07 17:00:00,2016-01-07 17:00:00,499.317
2016-01-07 18:00:00,2016-01-07 18:00:00,487.019
2016-01-07 19:00:00,2016-01-07 19:00:00,475.709
2016-01-07 20:00:00,2016-01-07 20:00:00,469.139
2016-01-07 21:00:00,2016-01-07 21:00:00,461.627
2016-01-07 22:00:00,2016-01-07 22:00:00,461.913
2016-01-07 23:00:00,2016-01-07 23:00:00,461.104
2016-01-08 00:00:00,2016-01-08 00:00:00,459.761
2016-01-08 01:00:00,2016-01-08 01:00:00,459.203
2016-01-08 02:00:00,2016-01-08 02:00:00,457.592
2016-01-08 03:00:00,2016-01-08 03:00:00,455.699
2016-01-08 04:00:00,2016-01-08 04:00:00,456.164
2016-01-08 05:00:00,2016-01-08 05:00:00,458.963
2016-01-08 06:00:00,2016-01-08 06:00:00,460.989
2016-01-08 07:00:00,2016-01-08 07:00:00,477.917
2016-01-08 08:00:00,2016-01-08 08:00:00,481.717
2016-01-08 09:00:00,2016-01-08 09:00:00,491.757
2016-01-08 10:00:00,2016-01-08 10:00:00,511.044
2016-01-08 11:00:00,2016-01-08 11:00:00,526.499
2016-01-08 12:00:00,2016-01-08 12:00:00,529.139
2016-01-08 13:00:00,2016-01-08 13:00:00,530.121
2016-01-08 14:00:00,2016-01-08 14:00:00,525.477
2016-01-08 15:00:00,2016-01-08 15:00:00,524.906
2016-01-08 16:00:00,2016-01-08 16:00:00,511.581
2016-01-08 17:00:00,2016-01-08 17:00:00,494.44
2016-01-08 18:00:00,2016-01-08 18:00:00,485.727
2016-01-08 19:00:00,2016-01-08 19:00:00,476.049
2016-01-08 20:00:00,2016-01-08 20:00:00,469.072
2016-01-08 21:00:00,2016-01-08 21:00:00,461.986
2016-01-08 22:00:00,2016-01-08 22:00:00,460.055
2016-01-08 23:00:00,2016-01-08 23:00:00,459.394
2016-01-09 00:00:00,2016-01-09 00:00:00,457.74
2016-01-09 01:00:00,2016-01-09 01:00:00,456.783
2016-01-09 02:00:00,2016-01-09 02:00:00,456.637
2016-01-09 03:00:00,2016-01-09 03:00:00,458.863
2016-01-09 04:00:00,2016-01-09 04:00:00,457.699
2016-01-09 05:00:00,2016-01-09 05:00:00,460.602
2016-01-09 06:00:00,2016-01-09 06:00:00,462.918
